u1	u2	nobservations	iqr
1	3.536407376416066	124288	2.0
2	4.6307246849639085	24521	2.0
3	4.544365680762642	16364	1.6666666666666665
4	4.553924771327235	10714	1.5
5	4.518853882411307	8062	1.4000000000000004
6	4.500975536545108	6663	1.5000000000000004
7	4.532731189923766	5172	1.285714285714286
8	4.51468515037594	4256	1.25
9	4.5441239908794	3606	1.2222222222222219
10	4.558987161198285	2804	1.1999999999999997
11	4.548361188664097	2377	1.1818181818181817
12	4.543097808308798	2038	1.1666666666666665
13	4.585642205895371	1738	1.0769230769230766
14	4.572777259051769	1377	1.0714285714285712
15	4.590303030303031	1265	1.0666666666666664
16	4.558645635673624	1054	1.0
17	4.6137689614935855	857	1.0588235294117645
18	4.611479028697571	755	0.9444444444444446
19	4.615652033309082	651	0.947368421052631
20	4.58512720156556	511	0.8999999999999995
21	4.660381378502186	447	0.9285714285714279
22	4.626982354255083	407	0.9545454545454541
23	4.675151348376448	316	0.9239130434782608
24	4.667421497584542	276	0.927083333333333
25	4.606210045662101	219	1.0
26	4.679289940828402	195	0.9615384615384617
27	4.66729797979798	176	0.9259259259259256
28	4.658323959505063	127	0.8035714285714279
29	4.705435417884279	118	0.8879310344827589
30	4.702996254681647	89	1.0666666666666664
31	4.6876660341555985	85	0.838709677419355
32	4.661024305555555	72	0.8515625
33	4.794790005316322	57	0.7878787878787881
34	4.607843137254902	45	0.8529411764705879
35	4.721052631578947	38	0.5928571428571425
36	4.756944444444445	36	0.9722222222222223
37	4.974054054054054	25	0.5945945945945947
38	4.634085213032582	21	0.7894736842105265
39	4.846153846153847	8	0.6474358974358978
40	4.7056818181818185	22	0.5437500000000002
41	4.497289972899729	18	0.4207317073170733
42	4.675595238095238	8	0.35714285714285676
43	4.790697674418605	6	0.8372093023255811
44	5.209090909090909	10	0.14772727272727337
45	4.699145299145298	13	0.8888888888888884
46	4.307453416149068	7	0.4891304347826084
47	4.333333333333333	3	0.5106382978723403
48	4.583333333333333	3	0.40625
49	4.928571428571429	2	0.5
50	4.94	4	0.5800000000000001
51	4.866666666666666	5	0.6274509803921573
52	4.891025641025641	3	0.6730769230769234
53	4.19811320754717	4	0.3113207547169816
54	4.657407407407407	2	0.30555555555555536
55	5.127272727272727	1	0.0
56	4.767857142857143	1	0.0
59	4.203389830508475	1	0.0
60	5.3	1	0.0
61	5.016393442622951	1	0.0
62	5.096774193548387	1	0.0
68	5.0	1	0.0
71	5.338028169014085	1	0.0
72	5.069444444444445	1	0.0
161	4.968944099378882	1	0.0
