u1	u2	nobservations	iqr
1	5.400384985563042	2078	4.0
2	4.587654320987654	1620	2.5
3	4.239583333333338	832	2.0
4	4.193002257336343	443	1.5
5	4.063589743589742	195	1.7999999999999998
6	4.135313531353136	101	1.3333333333333335
7	4.349854227405247	49	1.8571428571428577
8	4.492647058823529	34	1.21875
9	4.362962962962962	15	1.6111111111111107
10	3.9749999999999996	4	1.8750000000000009
11	5.545454545454546	6	2.409090909090909
12	5.5	6	1.25
13	4.435897435897435	3	2.8461538461538463
14	2.357142857142857	1	0.0
15	6.266666666666667	1	0.0
17	6.176470588235294	1	0.0
23	2.0	1	0.0
