u1	u2	nobservations	iqr
1	4.214010691189115	53502	2.0
2	5.443134893324157	11624	2.5
3	5.370109546165877	7242	2.333333333333333
4	5.310044395116537	4505	2.25
5	5.32276166456495	3172	2.0
6	5.240704113924048	2528	1.833333333333333
7	5.2106839740389415	2003	1.7142857142857144
8	5.122784229828851	1636	1.5
9	5.13953676708778	1372	1.5555555555555562
10	5.137597656250008	1024	1.4000000000000004
11	5.104425310372447	908	1.3636363636363642
12	5.045767950546837	701	1.333333333333334
13	5.135239760239761	616	1.1730769230769234
14	5.111340489953212	519	1.1428571428571432
15	5.03364632237871	426	1.333333333333334
16	5.078434844192635	353	1.1875
17	5.083512237011595	274	0.9852941176470589
18	5.086154513888889	256	1.0
19	5.140560983296565	167	1.2105263157894735
20	4.9671232876712335	146	1.0499999999999998
21	5.0998463901689695	124	0.8690476190476177
22	5.177005347593584	85	0.8181818181818183
23	5.007850241545896	72	1.0434782608695654
24	5.021135265700482	69	0.9583333333333339
25	4.9208	50	0.9900000000000002
26	5.1146449704142	52	1.14423076923077
27	5.235104669887279	46	1.0740740740740735
28	5.059523809523809	24	0.9732142857142865
29	4.975029726516053	29	0.7586206896551717
30	4.855555555555556	21	0.7666666666666666
31	5.453405017921146	18	0.7822580645161299
32	4.878125	10	0.625
33	5.1570247933884295	11	0.6969696969696964
34	5.272058823529412	12	0.7647058823529411
35	5.0738095238095235	12	0.8214285714285721
36	5.258333333333335	10	1.0347222222222232
37	5.042042042042041	9	1.0810810810810807
38	5.276315789473684	4	0.19736842105263097
39	5.034188034188034	6	0.5448717948717947
40	5.2437499999999995	8	0.5812500000000007
41	5.357723577235771	3	1.1829268292682933
44	5.2	5	0.22727272727272751
45	5.533333333333333	1	0.0
46	4.413043478260869	1	0.0
47	5.404255319148936	2	0.23404255319149048
48	3.6458333333333335	1	0.0
50	4.52	1	0.0
51	4.411764705882353	1	0.0
53	7.113207547169812	1	0.0
54	5.055555555555555	1	0.0
59	5.932203389830509	1	0.0
65	5.061538461538461	1	0.0
