u1	u2	nobservations	iqr
1	7.052310672972819	17549	7.0
2	6.93394128113879	11240	3.5
3	6.320795437027872	6487	2.333333333333333
4	5.935961313012895	3412	2.0
5	5.746921443736735	1413	2.0
6	5.617913832199544	588	1.833333333333333
7	5.55838767042087	241	1.7142857142857144
8	5.640988372093023	86	1.71875
9	5.595238095238096	28	1.3055555555555554
10	5.30625	16	1.5250000000000004
11	5.090909090909092	7	0.4090909090909083
12	5.083333333333333	2	1.166666666666667
13	6.769230769230769	1	0.0
14	7.785714285714286	1	0.0
