u1	u2	nobservations	iqr
1	10.82857142857143	70	6.5
2	7.4907407407407405	162	3.375
3	6.265848670756641	163	2.666666666666666
4	5.471666666666667	150	1.75
5	4.763333333333334	120	1.4500000000000002
6	4.564912280701755	95	1.3333333333333335
7	4.250626566416041	57	1.2857142857142851
8	3.955357142857143	28	0.875
9	3.814814814814815	21	0.9999999999999996
10	3.35	6	0.5249999999999999
11	3.378787878787879	6	1.2045454545454546
12	3.4305555555555554	6	0.8958333333333335
13	4.230769230769231	1	0.0
17	3.3529411764705883	2	0.35294117647058787
