u1	u2	nobservations	iqr
1	7.970212765957447	1410	4.0
2	6.700805910006716	1489	3.0
3	6.539541160593793	1235	2.333333333333334
4	6.468466424682395	1102	2.25
5	6.429207920792078	808	1.8000000000000007
6	6.451874366767985	658	1.833333333333333
7	6.4593953764078265	482	1.8571428571428577
8	6.533610271903323	331	1.75
9	6.632616487455194	248	1.5555555555555554
10	6.676279069767445	215	1.7000000000000002
11	6.684894053315108	133	1.6363636363636358
12	6.900000000000001	75	1.291666666666666
13	6.706913339824732	79	1.5384615384615383
14	6.747619047619048	75	1.5714285714285712
15	6.653061224489797	49	1.2000000000000002
16	6.553030303030303	33	1.0
17	6.750865051903115	17	0.7058823529411766
18	6.569444444444445	20	1.333333333333333
19	7.184210526315789	10	0.5
20	6.757692307692308	13	1.3499999999999996
21	7.461904761904762	10	1.3214285714285703
22	7.436363636363637	5	0.31818181818181834
23	6.463768115942028	3	1.3478260869565215
24	7.4375	4	1.104166666666667
25	5.988571428571428	7	1.6199999999999992
26	7.307692307692308	4	0.6730769230769225
27	7.679012345679013	3	0.9444444444444438
29	4.896551724137931	1	0.0
30	6.966666666666667	1	0.0
36	7.138888888888889	1	0.0
38	8.0	1	0.0
48	7.3125	1	0.0
50	8.38	1	0.0
51	8.196078431372548	1	0.0
65	6.8307692307692305	1	0.0
