u1	u2	nobservations	iqr
1	1.057610492670561	90730	0.0
2	1.0404821979254275	35670	0.0
3	1.0438136200717079	11625	0.0
4	1.0395427286356822	6670	0.0
5	1.0439363005308253	2449	0.0
6	1.040758047767395	1284	0.0
7	1.05393586005831	588	0.0
8	1.039	375	0.0
9	1.0443262411347527	188	0.02777777777777768
10	1.0418367346938773	98	0.0
11	1.0727272727272728	55	0.09090909090909083
12	1.0675675675675673	37	0.16666666666666674
13	1.177257525083612	23	0.23076923076923084
14	1.0714285714285714	20	0.1428571428571428
15	1.0814814814814815	9	0.06666666666666665
16	1.0491071428571428	14	0.0
17	1.1176470588235297	6	0.1470588235294119
18	1.0277777777777777	2	0.0277777777777779
19	1.1578947368421053	2	0.1578947368421053
21	1.0	1	0.0
22	1.0	1	0.0
25	1.04	1	0.0
28	1.3214285714285714	2	0.17857142857142838
29	1.0344827586206897	1	0.0
30	1.0	1	0.0
36	1.4166666666666667	1	0.0
53	1.292452830188679	2	0.08490566037735836
81	1.2222222222222223	1	0.0
