u1	u2	nobservations	iqr
1	3.5193548387096776	310	1.0
2	2.9987179487179487	390	1.0
3	2.9010989010988997	364	1.0
4	2.8422712933753944	317	1.0
5	2.7885245901639353	244	0.8000000000000003
6	2.725366876310272	159	0.6666666666666665
7	2.6689342403628116	126	0.5714285714285716
8	2.6666666666666665	78	0.46875
9	2.5528455284552845	41	0.5555555555555554
10	2.5423076923076926	26	0.3999999999999999
11	2.439393939393939	18	0.6136363636363638
12	2.5222222222222217	15	0.541666666666667
13	2.525641025641026	6	0.1730769230769229
14	2.142857142857143	2	0.4285714285714288
15	2.5666666666666664	2	0.16666666666666652
16	2.34375	4	0.25
18	2.2777777777777777	2	0.2777777777777777
21	2.380952380952381	1	0.0
