u1	u2	nobservations	iqr
1	3.7612813664159694	56908	3.0
2	4.604445022095139	19235	2.0
3	4.4011373898611605	13657	1.9999999999999996
4	4.54991787893008	8524	1.5
5	4.40416553962672	7394	1.6
6	4.339511966213017	6393	1.5
7	4.50371331964739	4732	1.285714285714286
8	4.465338224322308	4021	1.125
9	4.537476790774938	3411	1.2222222222222219
10	4.51975177304964	2820	1.1
11	4.537648262533632	2399	1.0
12	4.566881771829186	2092	1.083333333333333
13	4.536871713342301	1887	1.0
14	4.564806639590325	1618	0.9285714285714288
15	4.583578947368417	1425	1.0
16	4.594761326860842	1236	0.875
17	4.578996282527886	1076	0.8970588235294121
18	4.542887029288706	956	0.9444444444444446
19	4.54526844086376	797	0.8947368421052628
20	4.559244264507422	741	0.7999999999999998
21	4.548321393454133	678	0.8571428571428577
22	4.574925074925074	546	0.7613636363636367
23	4.581208401763338	503	0.8260869565217392
24	4.563034188034194	468	0.802083333333333
25	4.597063291139241	395	0.8399999999999999
26	4.559362206421029	357	0.7307692307692308
27	4.598001175778954	315	0.8148148148148149
28	4.584325396825396	288	0.7857142857142856
29	4.618637110016422	252	0.7672413793103452
30	4.5445390070921965	235	0.6833333333333327
31	4.612521473563657	169	0.709677419354839
32	4.543918918918919	148	0.7890625
33	4.545878364060181	143	0.5757575757575761
34	4.586547733847636	122	0.7279411764705879
35	4.646838407494145	122	0.7142857142857144
36	4.622685185185187	72	0.7361111111111116
37	4.608783783783783	80	0.6554054054054061
38	4.6117647058823525	85	0.7631578947368425
39	4.6089743589743595	48	0.5
40	4.6375	58	0.6124999999999998
41	4.711585365853658	40	0.7682926829268286
42	4.650793650793651	27	0.6904761904761907
43	4.7155038759689925	30	0.6686046511627914
44	4.638047138047138	27	0.5227272727272725
45	4.518128654970759	19	0.5777777777777784
46	4.7749999999999995	20	0.7934782608695654
47	4.807543520309479	22	0.7819148936170217
48	4.639204545454546	22	0.4739583333333339
49	4.6985871271585555	13	0.36734693877551017
50	4.485714285714286	7	0.4299999999999997
51	4.896078431372549	10	0.7549019607843146
52	4.56153846153846	10	0.3125
53	4.5811320754716975	10	0.231132075471697
54	4.618518518518519	5	0.25925925925925863
55	4.595454545454546	4	0.35909090909090935
56	4.589285714285714	3	0.20535714285714324
57	5.008771929824562	2	0.46491228070175517
58	4.793103448275862	2	0.431034482758621
59	4.52542372881356	1	0.0
60	5.054166666666667	4	0.6708333333333334
77	5.311688311688312	1	0.0
