u1	u2	nobservations	iqr
1	2.0957854406130267	2871	1.0
2	1.956627680311891	3078	1.0
3	1.9592656339644248	2905	1.3333333333333335
4	2.0550982474774298	1883	1.25
5	2.102205177372962	1043	1.0
6	2.1183020180932477	479	0.8333333333333333
7	2.137254901960783	204	1.0000000000000002
8	2.0618556701030926	97	0.625
9	1.866666666666667	30	0.5555555555555556
10	2.0631578947368423	19	0.6999999999999997
11	1.987012987012987	7	0.36363636363636354
12	1.6666666666666665	2	0.08333333333333326
13	1.6153846153846154	1	0.0
14	2.2142857142857144	1	0.0
