u1	u2	nobservations	iqr
1	6.834663625997719	2631	3.0
2	6.78643216080402	796	2.625
3	6.882407407407405	360	2.333333333333333
4	7.104679802955665	203	2.25
5	7.124096385542165	166	2.1999999999999993
6	7.148318042813454	109	1.5
7	7.163461538461538	104	1.7142857142857144
8	6.968421052631579	95	1.125
9	7.14936247723133	61	1.4444444444444446
10	6.8839999999999995	50	1.2000000000000002
11	7.337662337662338	28	1.1363636363636358
12	6.825268817204301	31	0.8333333333333339
13	7.25	20	0.9615384615384608
14	6.7252747252747245	26	0.9464285714285712
15	7.080952380952381	14	1.5166666666666657
16	7.65625	10	1.3125
17	7.0588235294117645	4	1.6764705882352944
18	6.8395061728395055	9	1.333333333333333
19	6.776315789473685	4	0.5657894736842106
20	6.6	1	0.0
21	6.285714285714286	2	0.23809523809523814
22	7.818181818181818	2	0.04545454545454586
23	7.304347826086956	1	0.0
30	6.9	1	0.0
38	7.2894736842105265	1	0.0
