u1	u2	nobservations	iqr
1	7.323741007194244	417	7.0
2	6.489795918367347	343	4.5
3	5.731455399061035	355	3.6666666666666665
4	5.402509652509653	259	2.625
5	5.198850574712647	174	2.1500000000000004
6	5.033078880407125	131	1.9999999999999996
7	4.621428571428572	80	1.7857142857142851
8	4.356481481481482	54	1.375
9	4.582375478927202	29	1.3333333333333335
10	4.427777777777778	18	1.7999999999999998
11	4.568181818181818	4	1.0227272727272716
12	4.6416666666666675	10	1.4375000000000004
13	4.461538461538462	1	0.0
14	3.9642857142857144	2	0.03571428571428603
15	4.433333333333334	4	1.2333333333333334
19	3.6315789473684212	1	0.0
