u1	u2	nobservations	iqr
1	4.635181975736568	1154	2.0
2	3.0130142737195635	1191	1.5
3	2.8267676767676764	660	1.6666666666666667
4	2.8423423423423424	222	1.25
5	3.1014925373134323	67	1.5
6	2.808641975308642	27	1.0
7	5.526785714285714	16	2.714285714285714
8	2.9947916666666665	24	1.15625
9	3.4444444444444446	2	0.0
10	3.7	5	5.0
11	4.393939393939394	3	1.4545454545454546
12	2.6666666666666665	1	0.0
13	5.0	3	2.423076923076923
14	3.6607142857142856	4	1.7321428571428577
15	4.133333333333334	4	1.3666666666666671
17	1.6176470588235294	2	0.5
18	2.75	2	0.41666666666666696
22	3.8863636363636367	2	0.0681818181818179
23	4.173913043478262	2	0.08695652173912993
26	4.038461538461538	1	0.0
47	1.9787234042553192	1	0.0
