u1	u2	nobservations	iqr
1	5.098939929328622	7924	4.0
2	6.406580293215138	2933	3.0
3	6.734521755798347	1739	2.666666666666667
4	6.637238493723849	1195	2.25
5	6.660121212121216	825	2.0
6	6.611111111111111	621	1.833333333333333
7	6.526180990324412	502	2.0
8	6.68553664921466	382	1.75
9	6.713916574381689	301	1.7777777777777777
10	6.644813278008298	241	1.8999999999999995
11	6.584343434343435	180	1.5681818181818183
12	6.656581740976645	157	1.25
13	6.582228116710876	116	1.7307692307692317
14	6.689189189189191	111	1.3928571428571423
15	6.488888888888886	90	1.5166666666666666
16	6.474264705882353	51	1.21875
17	6.471764705882354	50	1.0882352941176467
18	6.265277777777778	40	1.2500000000000009
19	6.843653250773993	34	1.078947368421053
20	6.69	25	1.1000000000000005
21	6.758928571428572	16	1.1904761904761898
22	6.837662337662338	14	1.4431818181818183
23	6.715415019762847	11	1.804347826086957
24	6.4375	6	1.15625
25	6.048	5	0.9200000000000008
26	6.55982905982906	9	1.7692307692307692
27	6.562962962962963	5	1.1851851851851851
29	7.6034482758620685	4	0.844827586206895
30	8.566666666666666	2	0.36666666666666714
31	6.161290322580645	2	0.29032258064516103
32	6.40625	5	0.4375
33	6.242424242424242	1	0.0
34	7.294117647058823	4	1.2352941176470589
36	6.277777777777778	1	0.0
44	8.545454545454545	1	0.0
47	7.51063829787234	1	0.0
57	6.859649122807017	1	0.0
