u1	u2	nobservations	iqr
1	4.72438830316292	40216	3.0
2	4.022349523963208	18591	2.5
3	3.68798533738482	6911	1.6666666666666665
4	3.5695012264922323	2446	1.75
5	3.6900000000000017	840	1.8000000000000003
6	3.652604166666664	320	1.8333333333333335
7	3.5925925925925917	162	1.6785714285714288
8	3.9058641975308643	81	1.375
9	4.0867208672086734	41	1.0
10	3.642105263157896	19	1.4000000000000008
11	3.282828282828283	9	0.5454545454545454
12	3.9375	4	0.22916666666666696
13	5.6923076923076925	3	2.153846153846154
14	3.642857142857143	1	0.0
15	3.6666666666666665	1	0.0
16	2.0625	1	0.0
17	5.0	3	0.0
28	2.357142857142857	1	0.0
