u1	u2	nobservations	iqr
1	5.06045292315467	31661	5.0
2	4.4050771567921965	62535	4.5
3	3.7954233557145978	72382	3.0
4	3.408168465227818	50040	2.5
5	3.2147036216485034	22117	2.0
6	3.11462450592885	6831	1.8333333333333335
7	3.135384917903846	1453	1.7142857142857144
8	3.1024247491638794	299	1.625
9	3.1979166666666665	64	1.9444444444444442
10	2.838461538461538	13	1.0
11	3.2272727272727275	8	0.9090909090909087
12	3.25	1	0.0
13	3.5128205128205128	3	2.730769230769231
14	1.75	2	0.75
15	1.4333333333333333	2	0.4333333333333331
16	1.28125	2	0.21875
17	1.0	2	0.0
18	1.0	1	0.0
20	1.0	1	0.0
