u1	u2	nobservations	iqr
1	4.059535822401615	40631	4.0
2	3.73809348613896	54361	3.5
3	3.478706325747457	48379	3.0
4	3.257777893133998	28896	2.5
5	3.1794836606913237	11659	2.0
6	3.0797343735488103	3589	1.8333333333333335
7	3.1167765567765575	975	1.8571428571428572
8	3.24560546875	256	1.75
9	3.0374396135265713	92	1.6666666666666665
10	3.1774193548387095	31	1.0499999999999998
11	3.0606060606060606	9	1.4545454545454546
12	3.7777777777777772	3	0.9166666666666665
13	2.8205128205128207	3	1.307692307692308
15	1.6	1	0.0
17	1.3235294117647058	2	0.2647058823529411
18	1.0555555555555556	1	0.0
19	1.9473684210526316	1	0.0
