u1	u2	nobservations	iqr
1	18.64328899637243	827	16.0
2	12.182692307692308	1300	4.5
3	9.098734873487368	1212	3.333333333333333
4	7.556987788331072	737	2.5
5	6.489893617021275	376	1.8000000000000007
6	5.85579196217494	141	1.333333333333333
7	5.700680272108845	42	1.5357142857142865
8	6.056818181818182	11	1.4375
9	6.462962962962962	6	1.4999999999999991
10	5.199999999999999	8	2.1750000000000003
11	6.036363636363637	5	2.7272727272727266
12	4.916666666666667	1	0.0
14	6.071428571428571	1	0.0
16	7.5	1	0.0
