u1	u2	nobservations	iqr
1	9.0	124	5.0
2	5.5	310	4.0
3	4.979035639412997	318	2.3333333333333335
4	4.887145748987854	494	2.0
5	4.646100519930681	577	1.6000000000000005
6	4.55706414797324	847	1.3333333333333335
7	4.640584415584413	880	1.1428571428571432
8	4.653169014084507	923	1.25
9	4.610763888888885	960	1.2222222222222223
10	4.590551181102367	1016	1.0999999999999996
11	4.6127979697271835	1003	1.0909090909090908
12	4.671730632551528	938	1.083333333333334
13	4.669975186104219	930	1.0769230769230775
14	4.6700756965694925	887	0.9285714285714288
15	4.7051282051281955	910	0.9333333333333336
16	4.744271445358402	851	0.9375
17	4.730618741295845	887	0.9705882352941178
18	4.708248125426042	815	0.9444444444444446
19	4.66053325926955	758	0.9473684210526319
20	4.6432449494949495	792	0.8499999999999996
21	4.62869031107589	721	0.8571428571428568
22	4.641111673841478	718	0.8636363636363642
23	4.66935957696827	592	0.7826086956521738
24	4.6727777777777755	600	0.791666666666667
25	4.674999999999997	552	0.7999999999999998
26	4.6443968699247	521	0.7692307692307692
27	4.671969508658546	447	0.8148148148148149
28	4.65833879423329	436	0.8214285714285712
29	4.625020048115479	430	0.7931034482758621
30	4.683893195521105	387	0.7333333333333334
31	4.658216120609787	383	0.67741935483871
32	4.674358443708609	302	0.7109375
33	4.668537224092776	324	0.6136363636363633
34	4.681457358029716	289	0.7647058823529411
35	4.638642583470171	261	0.6571428571428575
36	4.624840357598978	261	0.666666666666667
37	4.676737873244422	229	0.8378378378378377
38	4.665382074432946	239	0.5789473684210531
39	4.58401792382375	206	0.5897435897435894
40	4.604329608938548	179	0.6875
41	4.6327829116800485	161	0.6341463414634143
42	4.675465838509316	138	0.7619047619047619
43	4.664376321353063	132	0.6337209302325588
44	4.698820263705758	131	0.5681818181818183
45	4.657108721624849	93	0.6888888888888891
46	4.638054683998208	97	0.6086956521739131
47	4.556262338232069	97	0.5106382978723403
48	4.669007490636703	89	0.583333333333333
49	4.722257653061224	64	0.6173469387755102
50	4.641176470588236	68	0.7250000000000005
51	4.595588235294117	64	0.632352941176471
52	4.674585218702866	51	0.5673076923076925
53	4.6446540880503155	54	0.5424528301886795
54	4.6241426611797	54	0.48148148148148096
55	4.691682785299807	47	0.6545454545454552
56	4.677884615384615	26	0.5357142857142856
57	4.632710809281269	31	0.4561403508771935
58	4.586206896551725	33	0.6206896551724137
59	4.6088135593220345	25	0.6101694915254239
60	4.76304347826087	23	0.541666666666667
61	4.560270009643202	17	0.4918032786885247
62	4.629765395894429	22	0.4758064516129039
63	4.7656840513983365	21	0.25396825396825395
64	4.555338541666667	24	0.484375
65	4.491538461538462	20	0.5
66	4.656565656565657	15	0.43939393939393945
67	4.738805970149254	18	0.4029850746268657
68	4.495588235294117	10	0.15441176470588136
69	4.614269788182831	13	0.2028985507246377
70	4.684126984126984	9	0.5142857142857142
71	4.474539544962079	13	0.619718309859155
72	4.744444444444445	10	0.39930555555555625
73	4.6127023661270234	11	0.3698630136986303
74	4.802702702702703	5	0.3648648648648649
75	4.57037037037037	9	0.3466666666666667
76	4.621710526315789	4	0.2796052631578947
77	4.711688311688312	5	0.24675324675324717
78	4.628205128205128	5	0.37179487179487136
79	4.772151898734178	4	0.253164556962024
80	3.983333333333333	3	0.40624999999999956
81	4.818930041152263	6	0.23148148148148007
82	4.560975609756097	1	0.0
83	4.662650602409639	2	0.012048192771084487
84	4.785714285714286	3	0.32738095238095255
85	4.8352941176470585	5	0.48235294117647065
86	4.401162790697674	2	0.087209302325582
87	5.028735632183908	2	0.14367816091954033
88	4.5681818181818175	3	0.35795454545454497
89	4.49812734082397	3	0.33707865168539364
91	5.21978021978022	2	0.29670329670329654
93	5.10752688172043	2	0.33333333333333215
94	5.797872340425532	2	0.8191489361702136
95	5.147368421052631	1	0.0
96	5.552083333333333	1	0.0
97	3.9690721649484537	1	0.0
98	5.173469387755102	1	0.0
99	4.656565656565657	2	0.1010101010101021
100	4.5	1	0.0
102	4.313725490196078	1	0.0
105	4.942857142857143	1	0.0
107	5.093457943925234	2	0.06542056074766389
114	5.271929824561403	1	0.0
115	4.573913043478261	1	0.0
116	4.879310344827586	1	0.0
120	4.616666666666666	1	0.0
126	4.682539682539683	1	0.0
138	4.340579710144928	1	0.0
141	4.907801418439717	1	0.0
149	4.382550335570469	1	0.0
152	4.348684210526316	1	0.0
195	4.6	1	0.0
262	4.744274809160306	1	0.0
