u1	u2	nobservations	iqr
1	10.52223154362416	2384	8.0
2	8.5342082616179	2324	4.5
3	7.425903853794204	1678	3.666666666666667
4	6.854541154210028	1057	3.0
5	6.248623853211008	654	2.6000000000000005
6	6.152652652652649	333	2.333333333333334
7	5.9727891156462585	189	2.0
8	5.88625	100	1.625
9	5.910675381263616	51	1.666666666666666
10	5.787878787878787	33	1.7999999999999998
11	5.608391608391607	13	1.545454545454545
12	5.53125	8	2.104166666666666
13	6.123076923076923	5	1.6153846153846159
16	7.125	3	1.0
18	6.166666666666667	1	0.0
