u1	u2	nobservations	iqr
1	6.135338345864661	133	4.0
2	5.728624535315985	269	2.5
3	5.306432748538015	285	2.666666666666667
4	5.067325800376648	531	1.75
5	5.018311874105868	699	1.7999999999999998
6	5.0418079096045245	885	1.333333333333334
7	4.954121596419247	766	1.428571428571428
8	5.024569583931133	697	1.5
9	5.133263561834987	637	1.4444444444444446
10	5.170064724919093	618	1.3999999999999995
11	5.205560762261791	582	1.2727272727272725
12	5.216060080878099	577	1.166666666666667
13	5.208811188811186	550	1.2115384615384617
14	5.278511404561823	476	1.2142857142857135
15	5.30016583747927	402	1.0666666666666664
16	5.245657568238213	403	1.0625
17	5.2543110394842865	365	1.2352941176470589
18	5.285001719986239	323	1.1111111111111107
19	5.282036613272311	276	1.1052631578947372
20	5.242857142857144	259	0.9249999999999998
21	5.224652540442012	209	1.0476190476190474
22	5.29732103645147	207	0.9090909090909092
23	5.3228754940711465	176	0.8369565217391308
24	5.272182254196641	139	0.9583333333333339
25	5.156460176991149	113	0.96
26	5.3104008667388936	71	1.0961538461538467
27	5.26826826826827	74	0.75
28	5.18359375	64	0.8482142857142856
29	5.378160919540231	60	0.8362068965517233
30	5.2696969696969695	55	0.8666666666666663
31	5.478225806451613	40	0.903225806451613
32	5.3994140625	32	1.0703125
33	5.336829836829837	26	1.1590909090909083
34	5.094771241830065	18	0.47794117647058787
35	5.324489795918368	28	0.5
36	5.572222222222222	15	0.6111111111111107
37	5.3800675675675675	16	0.7432432432432439
38	5.516746411483253	11	0.9342105263157894
39	5.827838827838827	7	0.5512820512820511
40	5.578571428571429	7	0.5250000000000004
41	5.434959349593496	6	0.3658536585365839
42	5.642857142857143	1	0.0
43	5.4186046511627906	3	0.9186046511627906
44	5.781818181818181	5	0.5227272727272725
45	5.311111111111112	2	0.06666666666666554
46	5.833333333333333	3	0.36956521739130377
47	5.553191489361702	1	0.0
48	5.489583333333334	2	0.010416666666666963
49	5.476190476190477	3	0.16326530612244916
50	5.4	2	0.2600000000000007
51	5.2745098039215685	1	0.0
52	5.769230769230769	2	0.2692307692307683
54	5.101851851851852	2	0.9722222222222223
61	5.262295081967213	1	0.0
63	5.079365079365079	1	0.0
69	5.507246376811594	1	0.0
