u1	u2	nobservations	iqr
1	10.975520833333333	7680	8.0
2	7.796071226681741	10614	4.0
3	6.522222222222251	8880	3.0
4	5.893588225342581	5911	2.25
5	5.554728492983529	3278	2.0
6	5.395960832313337	1634	1.833333333333334
7	5.287651331719128	885	1.8571428571428568
8	5.217511013215859	454	2.125
9	5.063264221158955	209	1.8888888888888893
10	5.423275862068968	116	2.125000000000001
11	5.253030303030302	60	1.3636363636363633
12	4.785087719298245	38	1.333333333333333
13	4.862876254180602	23	1.8461538461538458
14	5.11038961038961	11	1.3214285714285712
15	5.362962962962962	9	1.0
16	6.8125	3	3.65625
17	5.411764705882353	1	0.0
18	5.611111111111111	2	0.22222222222222232
21	5.0476190476190474	1	0.0
