u1	u2	nobservations	iqr
1	6.452084718396809	10529	4.0
2	5.002198876129978	4093	3.0
3	4.86821705426357	1720	2.3333333333333335
4	4.804478609625669	748	2.0
5	4.944927536231884	345	1.9999999999999996
6	4.9199255121042835	179	2.0000000000000004
7	5.304347826086956	69	1.714285714285714
8	5.645833333333333	42	2.3125
9	5.042328042328042	21	3.0
10	6.465000000000001	20	2.325
11	5.122994652406418	17	2.363636363636364
12	5.333333333333333	5	0.25
13	5.948717948717948	6	0.3461538461538449
14	7.392857142857143	2	1.8928571428571441
15	5.75	4	2.95
16	10.0	1	0.0
20	11.6	1	0.0
21	7.666666666666667	1	0.0
22	9.795454545454545	2	1.84090909090909
26	8.5	1	0.0
30	8.466666666666667	1	0.0
39	15.307692307692308	1	0.0
51	7.333333333333333	1	0.0
