u1	u2	nobservations	iqr
1	3.7216749429606764	37255	3.0
2	5.492309259447897	9817	3.0
3	5.787257457283534	5755	2.333333333333333
4	5.7709610198578085	4079	2.0
5	5.721005623552771	3023	1.7999999999999998
6	5.696751983236042	2227	1.666666666666667
7	5.663282303482184	1801	1.7142857142857144
8	5.643686386768448	1572	1.5
9	5.569690739312951	1297	1.4444444444444446
10	5.523973256924542	1047	1.2999999999999998
11	5.565368913671216	913	1.4545454545454541
12	5.553821800090456	737	1.25
13	5.539078898629459	623	1.3076923076923084
14	5.536936936936934	555	1.1785714285714288
15	5.5668181818181885	440	1.2666666666666666
16	5.561477803738318	428	1.1875
17	5.533455882352937	320	1.0588235294117645
18	5.557971014492754	253	1.1111111111111107
19	5.5184538108757355	241	1.2105263157894743
20	5.50656565656566	198	1.0999999999999996
21	5.514132925897633	187	0.8809523809523814
22	5.597956307258631	129	1.0909090909090908
23	5.549565217391304	125	0.9565217391304346
24	5.661985018726592	89	1.083333333333333
25	5.5336585365853646	82	1.0300000000000002
26	5.462121212121213	66	1.1826923076923075
27	5.644326866549091	63	0.9629629629629628
28	5.456521739130435	46	0.9285714285714288
29	5.338122605363984	36	0.8534482758620685
30	5.603508771929824	19	1.166666666666666
31	5.5842293906810045	18	1.0
32	5.387152777777778	18	1.0078125
33	5.476584022038567	11	0.8939393939393945
34	5.495098039215686	6	0.4411764705882355
35	5.764285714285714	4	0.4214285714285717
36	5.33641975308642	9	0.6666666666666661
37	5.771498771498771	11	0.8648648648648649
38	5.81578947368421	6	0.08552631578947345
39	5.504273504273503	3	1.0256410256410255
40	5.474999999999999	3	0.15000000000000036
41	5.0426829268292686	4	0.7134146341463419
42	5.761904761904762	2	0.738095238095239
43	6.697674418604651	2	1.1395348837209305
44	6.181818181818182	2	1.09090909090909
45	5.622222222222222	1	0.0
57	6.315789473684211	1	0.0
62	5.548387096774194	1	0.0
