u1	u2	nobservations	iqr
1	3.693413031430607	25262	1.0
2	3.205684999176684	24292	1.0
3	3.0732086420392877	19301	1.0
4	3.023067606254129	13623	1.0
5	3.005039302250449	9287	0.7999999999999998
6	2.9932518259764938	6298	0.666666666666667
7	2.955032119914345	4203	0.714285714285714
8	2.9619849860335195	2864	0.625
9	2.9700012169891696	1826	0.5555555555555558
10	2.9414463452566095	1286	0.6000000000000001
11	2.944377267230953	827	0.5454545454545454
12	2.965187923598277	541	0.5833333333333335
13	2.9636323561824978	349	0.6153846153846154
14	2.9888597640891206	218	0.6428571428571428
15	3.013032581453633	133	0.6000000000000001
16	2.923469387755102	98	0.546875
17	2.9490196078431383	60	0.4411764705882355
18	2.8035230352303517	41	0.5555555555555554
19	3.187969924812031	21	0.7894736842105261
20	3.1599999999999997	15	0.8500000000000001
21	3.261904761904762	8	0.8690476190476195
22	2.890909090909091	5	0.1818181818181821
23	3.0869565217391304	4	0.26086956521739113
24	3.0416666666666665	6	0.3333333333333335
25	3.36	1	0.0
26	2.756410256410257	3	0.17307692307692246
28	2.7857142857142856	1	0.0
32	2.53125	1	0.0
33	3.1818181818181817	1	0.0
38	2.8421052631578947	1	0.0
40	3.475	1	0.0
