u1	u2	nobservations	iqr
1	4.978901808809215	545497	3.0
2	6.232961937196085	172951	3.0
3	6.232242818852356	112424	3.0
4	6.3322293557360005	71182	2.5
5	6.332964928380514	50126	2.2
6	6.365600433472916	36296	2.0
7	6.341440162170068	28471	1.8571428571428577
8	6.299305337343449	22277	1.75
9	6.27711739866438	17919	1.5555555555555554
10	6.252850023892428	14649	1.5999999999999996
11	6.228728833913776	12112	1.454545454545455
12	6.233520288048744	9628	1.416666666666667
13	6.2170814055270816	7997	1.3846153846153841
14	6.1706252977092495	6598	1.2857142857142856
15	6.1688046647230115	5488	1.333333333333333
16	6.150008511121198	4406	1.25
17	6.167212090315563	3577	1.2352941176470589
18	6.141331401612254	2991	1.2222222222222223
19	6.133264303496279	2389	1.1578947368421053
20	6.149284199363726	1886	1.1000000000000005
21	6.1882828282828255	1650	1.0952380952380958
22	6.101304023845003	1220	1.0909090909090908
23	6.12758082497213	975	1.0
24	6.141936824605159	802	1.041666666666667
25	6.11211009174312	654	1.12
26	6.0790797987059655	535	0.9230769230769234
27	6.0985380116959	380	1.0
28	6.073282254078105	289	1.0357142857142856
29	6.0897293288839505	279	1.0
30	6.092185007974484	209	0.9000000000000004
31	6.023550366119136	163	0.9516129032258069
32	6.080416666666666	150	1.0546875
33	6.138528138528141	105	1.0303030303030303
34	6.064408041697692	79	0.882352941176471
35	5.954730983302414	77	1.0285714285714285
36	6.146723646723647	39	1.0694444444444446
37	6.086180520142786	53	0.8108108108108114
38	6.151072124756333	27	1.1578947368421062
39	6.231718898385564	27	1.1410256410256405
40	5.98695652173913	23	0.8499999999999996
41	6.036585365853659	14	0.6280487804878048
42	5.806722689075631	17	0.4761904761904763
43	6.182468694096601	13	0.6046511627906979
44	5.99090909090909	10	0.8011363636363642
45	6.253968253968253	7	0.40000000000000036
46	5.8478260869565215	2	0.3478260869565224
47	5.026595744680851	4	0.3244680851063828
48	5.927083333333334	4	0.19791666666666696
49	6.075801749271137	7	0.8673469387755102
50	5.944999999999999	4	1.9350000000000005
51	5.908496732026144	3	0.7254901960784315
53	6.566037735849057	1	0.0
55	4.963636363636364	1	0.0
56	5.839285714285714	1	0.0
58	5.793103448275862	1	0.0
59	6.576271186440678	1	0.0
60	6.15	1	0.0
