u1	u2	nobservations	iqr
1	4.371841155234657	277	1.0
2	3.8848837209302327	430	1.5
3	3.842783505154638	388	1.3333333333333335
4	3.797658862876254	299	1.0
5	3.61189189189189	185	0.7999999999999998
6	3.5188405797101456	115	0.8333333333333335
7	3.4535714285714283	80	0.8928571428571428
8	3.403225806451613	31	0.75
9	3.0972222222222228	16	0.666666666666667
10	3.008333333333333	12	0.7999999999999998
11	2.96969696969697	3	0.31818181818181834
12	3.9166666666666665	1	0.0
13	3.1153846153846154	2	0.34615384615384626
14	2.5	1	0.0
16	2.34375	2	0.15625
17	1.7941176470588234	2	0.08823529411764697
