u1	u2	nobservations	iqr
1	6.101489708901405	18997	4.0
2	4.881718963165075	10995	2.5
3	4.621691413815357	4647	2.3333333333333335
4	4.61231324059763	1941	2.5
5	4.60045819014891	873	1.9999999999999996
6	4.567556634304207	412	1.6666666666666665
7	4.461949265687583	214	1.714285714285714
8	4.327970297029703	101	1.375
9	4.082788671023965	51	1.0
10	4.593103448275862	29	1.2000000000000002
11	3.781818181818182	15	0.8636363636363629
12	4.033333333333333	5	0.08333333333333304
13	4.282051282051282	3	1.0384615384615392
16	3.875	1	0.0
18	3.9444444444444446	1	0.0
