u1	u2	nobservations	iqr
1	3.930747102123699	23638	3.0
2	4.996429591545273	7002	2.5
3	5.309529903591862	3907	2.333333333333333
4	5.308035714285714	2296	2.0
5	5.2955026455026495	1512	2.0
6	5.169922480620153	1075	1.833333333333333
7	5.282806252271911	786	1.7142857142857144
8	5.319468641114983	574	1.75
9	5.364838255977496	395	1.6111111111111107
10	5.329347826086956	276	1.5999999999999996
11	5.414274322169059	228	1.4545454545454541
12	5.527597402597401	154	1.645833333333333
13	5.730769230769228	116	1.8653846153846159
14	5.642857142857144	74	1.4107142857142856
15	5.856497175141244	59	1.333333333333333
16	5.548611111111111	54	0.96875
17	5.686851211072663	34	0.8529411764705879
18	5.825757575757577	22	1.416666666666667
19	5.861842105263157	24	1.8552631578947372
20	5.858823529411766	17	1.25
21	7.0272108843537415	7	1.333333333333333
22	6.918181818181819	5	0.18181818181818254
23	7.2898550724637685	3	1.695652173913043
24	6.458333333333333	1	0.0
25	7.88	1	0.0
33	4.424242424242424	1	0.0
