u1	u2	nobservations	iqr
1	11.149039867433473	10259	8.0
2	9.151491024898668	6908	5.5
3	7.9413610835811115	4036	3.999999999999999
4	7.29253164556962	1975	3.25
5	6.904065040650399	984	2.5999999999999996
6	6.674822695035466	470	2.5
7	6.4630750605326845	236	2.428571428571428
8	6.157766990291262	103	1.9375
9	6.3312757201646095	54	2.083333333333333
10	6.036363636363637	22	1.1500000000000004
11	6.373737373737374	9	1.8181818181818183
12	6.458333333333333	6	4.229166666666666
13	4.815384615384616	5	0.384615384615385
15	8.266666666666667	1	0.0
