u1	u2	nobservations	iqr
1	4.410714285714286	56	1.0
2	3.502375296912114	421	1.0
3	3.2580019398642097	1031	1.0
4	3.1552309782608696	1472	0.75
5	3.1409117137911187	1733	0.8000000000000003
6	3.0955488621151264	1992	0.8333333333333335
7	3.0955756693461605	2257	0.714285714285714
8	3.0887558287409917	2359	0.625
9	3.1095555555555525	2500	0.5555555555555558
10	3.0948833401555507	2443	0.6000000000000001
11	3.056409071656854	2361	0.6363636363636367
12	3.0689418231791064	2183	0.5833333333333335
13	3.071946337769125	2133	0.5384615384615383
14	3.070267435762984	1907	0.5714285714285716
15	3.0682721712538252	1744	0.5333333333333337
16	3.0537856679636834	1542	0.5625
17	3.0412781827428415	1388	0.5294117647058822
18	3.0420433145009436	1180	0.5
19	3.0449572742611486	967	0.47368421052631593
20	3.0585864485981378	856	0.5
21	3.0206907043967752	313	0.4761904761904763
22	3.0557575757575766	225	0.5454545454545454
23	3.128236443575963	178	0.5652173913043477
24	3.0847107438016534	121	0.5
25	3.1038095238095234	126	0.56
26	3.039297658862877	46	0.5288461538461542
27	3.0291005291005293	56	0.3703703703703707
28	3.05984555984556	37	0.35714285714285676
29	2.961337513061651	33	0.48275862068965525
30	3.0927536231884054	23	0.3500000000000001
31	3.1230585424133808	27	0.30645161290322553
32	2.9786184210526314	19	0.390625
33	3.1515151515151514	13	0.3030303030303032
34	2.913235294117647	20	0.5000000000000004
35	3.028571428571429	15	0.21428571428571397
36	3.125	12	0.3888888888888884
37	3.141891891891892	8	0.41216216216216184
38	2.763157894736842	7	0.32894736842105265
39	3.0666666666666673	10	0.5448717948717947
40	3.1333333333333333	6	0.5625
41	3.7804878048780486	1	0.0
42	2.9960317460317465	6	0.28571428571428603
43	2.8139534883720927	6	0.2848837209302326
44	3.0727272727272728	5	0.25
46	2.6739130434782608	1	0.0
48	3.0	1	0.0
49	3.387755102040816	2	0.020408163265306367
56	3.125	1	0.0
61	2.9508196721311477	1	0.0
