u1	u2	nobservations	iqr
1	3.5260416666666665	7680	2.0
2	3.4859619370642547	10614	1.5
3	3.3470720720720633	8880	1.3333333333333335
4	3.321011673151751	5911	1.25
5	3.3187309334960373	3278	1.0
6	3.340167278661771	1634	1.0
7	3.3435028248587546	885	1.0
8	3.3182819383259914	454	0.875
9	3.3992557150451876	209	0.7777777777777777
10	3.5267241379310352	116	0.6999999999999997
11	3.4318181818181825	60	0.75
12	3.31140350877193	38	0.8958333333333335
13	3.237458193979934	23	0.5384615384615383
14	3.350649350649351	11	0.4642857142857144
15	3.2370370370370374	9	0.7333333333333334
16	2.6875	3	0.09375
17	3.176470588235294	1	0.0
18	3.4444444444444446	2	0.4444444444444442
21	3.238095238095238	1	0.0
