u1	u2	nobservations	iqr
1	3.2072205736894164	2022	2.0
2	2.840787554691298	2057	1.5
3	2.7473309608540895	1405	1.0
4	2.6630306603773586	848	0.75
5	2.5971496437054635	421	0.7999999999999998
6	2.5118397085610185	183	0.5
7	2.542124542124542	78	0.7142857142857144
8	2.5377906976744184	43	0.9375
9	2.5843621399176953	27	0.7222222222222219
10	2.266666666666667	9	0.19999999999999973
11	2.717171717171717	9	0.4545454545454546
12	2.1666666666666665	1	0.0
13	2.8461538461538463	2	0.1538461538461542
14	2.8571428571428568	2	0.07142857142857073
17	2.8823529411764706	1	0.0
