u1	u2	nobservations	iqr
1	2.8395461912479742	617	2.0
2	2.8668341708542715	597	1.5
3	2.765891472868216	430	1.0
4	2.826219512195122	246	1.0
5	2.6802139037433155	187	1.0
6	2.664965986394558	98	0.791666666666667
7	2.6715927750410504	87	0.6428571428571432
8	2.4488636363636362	44	0.78125
9	2.5854700854700856	26	0.8611111111111112
10	2.2521739130434786	23	0.7500000000000004
11	2.6948051948051948	14	0.9545454545454546
12	2.638888888888889	9	1.0
13	2.794871794871795	3	0.5769230769230766
14	2.551948051948052	11	0.5714285714285716
15	2.7777777777777772	3	0.40000000000000036
16	2.3125	2	0.0
17	2.2941176470588234	1	0.0
18	2.7222222222222223	2	0.0
20	2.1	1	0.0
24	1.6666666666666665	2	0.33333333333333326
