u1	u2	nobservations	iqr
1	2.485931558935361	1315	1.0
2	1.8217071057192373	2308	0.5
3	1.7470588235294138	2380	0.6666666666666667
4	1.707355406538139	2386	0.5
5	1.6883430474604493	2402	0.40000000000000013
6	1.678176382660691	2230	0.33333333333333326
7	1.6769521868859603	1963	0.4285714285714286
8	1.6682303695150116	1732	0.375
9	1.6610284167794367	1478	0.33333333333333326
10	1.6657916324856443	1219	0.30000000000000004
11	1.669164976633456	1031	0.36363636363636354
12	1.6630608974358976	832	0.25
13	1.6674114267475248	723	0.3076923076923077
14	1.663183509876897	499	0.2857142857142858
15	1.6656924147529595	479	0.3333333333333335
16	1.6753246753246753	385	0.3125
17	1.6867445608380311	292	0.23529411764705888
18	1.6628841607565006	235	0.2777777777777777
19	1.681226261530114	194	0.3157894736842106
20	1.6410614525139655	179	0.25
21	1.6651785714285712	128	0.25
22	1.7173913043478255	92	0.2727272727272727
23	1.6782608695652168	65	0.26086956521739113
24	1.6998587570621468	59	0.3125
25	1.6898245614035095	57	0.19999999999999996
26	1.6376068376068376	45	0.23076923076923084
27	1.7192982456140349	19	0.31481481481481466
28	1.7291666666666667	12	0.2678571428571428
29	1.5655172413793104	20	0.1637931034482758
30	1.5487179487179488	13	0.2666666666666666
31	1.829912023460411	11	0.3225806451612905
32	1.65625	10	0.140625
33	1.8319559228650137	11	0.7727272727272725
34	1.602941176470588	4	0.044117647058823595
35	2.0214285714285714	4	0.26428571428571423
36	1.6190476190476188	7	0.19444444444444442
37	1.6023166023166022	7	0.1351351351351351
38	1.6140350877192982	3	0.14473684210526327
39	2.0	1	0.0
40	1.6450000000000002	5	0.2749999999999999
44	1.5681818181818181	1	0.0
46	1.7391304347826086	1	0.0
47	1.4042553191489362	2	0.0851063829787233
48	1.5833333333333333	1	0.0
51	1.6470588235294117	1	0.0
55	1.609090909090909	2	0.09999999999999987
56	1.5892857142857142	1	0.0
