u1	u2	nobservations	iqr
1	6.677513925535034	10233	4.0
2	5.221706033807232	8933	3.0
3	4.934097774489861	5407	2.3333333333333335
4	4.7669694072657744	3138	2.25
5	4.623244251087635	1609	1.8000000000000003
6	4.602676704307824	797	1.6666666666666665
7	4.511963406052075	406	1.6785714285714293
8	4.476829268292683	205	1.625
9	4.373424971363116	97	1.4444444444444446
10	4.882142857142857	56	1.5249999999999995
11	4.767676767676767	27	1.3181818181818175
12	4.28125	16	1.5625
13	5.448717948717948	12	2.5576923076923066
14	4.6984126984126995	9	0.5714285714285721
16	5.1875	1	0.0
17	2.7058823529411766	1	0.0
22	4.7272727272727275	1	0.0
