u1	u2	nobservations	iqr
1	5.6321905868681	3442	3.0
2	5.569789674952199	4184	3.0
3	5.4292571800504685	4097	2.0
4	5.285578947368421	4750	2.0
5	5.2924880590534125	4606	1.5999999999999996
6	5.281441664943845	4837	1.5
7	5.3965991856397375	4982	1.571428571428572
8	5.417526758409786	5232	1.5
9	5.410574067293217	5462	1.4444444444444438
10	5.459916681760536	5521	1.2999999999999998
11	5.4682065171103975	5337	1.2727272727272725
12	5.459055166482376	5426	1.25
13	5.449962870746501	5283	1.1538461538461542
14	5.471705542129409	5261	1.2142857142857144
15	5.489903236569915	4995	1.2000000000000002
16	5.443052631578947	4750	1.125
17	5.459785243295388	4514	1.0588235294117645
18	5.478154245870796	4191	1.166666666666666
19	5.46433803581117	3880	1.1052631578947372
20	5.467573340928526	3511	1.0499999999999998
21	5.464654554651597	3389	1.0476190476190474
22	5.46499459793178	2945	1.0909090909090908
23	5.496357842021401	2674	1.0434782608695654
24	5.484347079037783	2425	1.0
25	5.4720822162645275	2238	1.0300000000000002
26	5.476277834008095	1824	0.9615384615384617
27	5.491374626460203	1636	0.9629629629629628
28	5.461383139828363	1415	0.9642857142857144
29	5.484825003228727	1335	0.8965517241379315
30	5.4933898305084705	1180	0.9666666666666668
31	5.490102281667974	1025	0.935483870967742
32	5.5	904	0.875
33	5.511079790149564	774	0.8787878787878789
34	5.504879978897391	669	0.882352941176471
35	5.550037926675096	565	0.9142857142857146
36	5.510188760188758	518	0.916666666666667
37	5.556434846757428	403	0.9054054054054053
38	5.5473270873518885	382	0.8684210526315796
39	5.530826851051573	356	0.8974358974358978
40	5.524909420289855	276	0.8812499999999996
41	5.571826022442736	263	0.963414634146341
42	5.564496684749851	237	0.9285714285714288
43	5.452657807308972	196	0.8662790697674421
44	5.542207792207793	175	0.9318181818181817
45	5.509777777777778	150	0.8388888888888895
46	5.5652173913043494	150	0.929347826086957
47	5.696217494089835	108	0.9787234042553203
48	5.512096774193548	93	0.708333333333333
49	5.541113532791756	103	0.8469387755102042
50	5.551232876712328	73	0.7400000000000002
51	5.477718360071302	55	0.7745098039215685
52	5.6640271493212655	68	0.9615384615384617
53	5.515723270440254	66	0.6367924528301891
54	5.734102026554856	53	1.3148148148148149
55	5.530181818181817	50	0.6818181818181817
56	5.582706766917295	38	1.0357142857142865
57	5.647574819401444	34	0.8289473684210522
58	5.5380499405469665	29	0.7241379310344822
59	5.599115696389094	23	0.49152542372881314
60	5.717816091954024	29	0.8166666666666664
61	5.743442622950819	20	0.46311475409836067
62	5.5892473118279575	15	0.9193548387096779
63	5.597069597069597	13	0.8730158730158726
64	5.62578125	20	0.75390625
65	5.7258741258741255	11	0.8461538461538458
66	5.796143250688705	11	0.8181818181818183
67	5.3731343283582085	6	0.6044776119402995
68	5.70343137254902	6	0.805147058823529
69	5.682971014492754	8	0.6847826086956514
70	5.552380952380952	9	1.0142857142857142
71	5.45774647887324	6	0.6197183098591559
72	5.455246913580247	9	0.3472222222222223
73	5.67650158061117	13	0.6849315068493151
74	5.511583011583012	7	0.37837837837837807
75	5.595555555555555	3	0.2933333333333339
76	5.845394736842105	8	1.1447368421052628
77	5.318181818181818	2	0.24025974025974062
78	5.344017094017094	6	0.7275641025641022
79	5.658227848101266	3	0.18354430379746844
80	5.0	4	0.27499999999999947
81	6.3086419753086425	2	0.08641975308641925
82	5.210365853658537	4	0.9969512195121952
84	5.7214285714285715	5	0.5
85	5.135294117647058	2	0.20588235294117663
86	6.046511627906977	1	0.0
87	4.482758620689655	1	0.0
88	5.6477272727272725	1	0.0
89	4.730337078651685	2	0.6292134831460672
90	4.972222222222222	2	0.03888888888888964
91	6.428571428571429	2	0.08791208791208671
92	5.896739130434783	2	0.17934782608695787
93	5.688172043010753	1	0.0
94	5.542553191489362	1	0.0
95	6.2631578947368425	1	0.0
102	5.284313725490196	1	0.0
103	7.038834951456311	1	0.0
107	6.485981308411215	1	0.0
111	5.693693693693693	1	0.0
119	6.226890756302521	1	0.0
121	5.008264462809917	1	0.0
123	5.869918699186992	1	0.0
126	6.626984126984127	1	0.0
131	5.458015267175573	1	0.0
149	6.25503355704698	1	0.0
150	5.56	1	0.0
157	6.292993630573249	1	0.0
162	6.592592592592593	1	0.0
171	6.43859649122807	1	0.0
184	6.119565217391305	1	0.0
185	5.0162162162162165	1	0.0
